Ekʼi chkech ri eʼareʼ kekojonik, xoqujeʼ ri ekinimal ri ixoqibʼ che eʼajgriʼego, e ejujun taq achijabʼ.	Ekʼi ch>k>ech ri eʼareʼ k>e>kojon>ik, xoqujeʼ ri e>ki>nimal ri ixoq>ibʼ ch>e eʼ>ajgriʼego, e e>jujun taq achij>abʼ.
Ri wakäx rech ri Luʼs.	Ri wakäx rech ri Luʼs.
Puchʼ na ri äj. 4 8	Puchʼ na ri äj. 4 8
Jas xukʼam bʼi  le tzʼiʼ xawilo?	Jas x>u>kʼam bʼi  le tzʼiʼ x>aw>il>o?
Xnaʼtaj chke xatkisikʼij	X>naʼtaj ch>k>e x>at>ki>sikʼi>j
Ri Luʼs waʼkatel.	Ri Luʼs waʼkatel.
tinimit chi kabʼanik.	tinimit chi ka>bʼan>ik.
Kʼo ri jaʼmaril pa ri qachoch.	Kʼo ri jaʼmaril pa ri q>achoch.
E... in kawaj katzjoj b'i la chwe	E... in k>aw>a>j ka>tzjo>j b'i la ch>w>e
Kʼo chilaʼ, jun achi, che juwinaq wajxaqlajuj chi junabʼ yawabʼ ri areʼ.	Kʼo chilaʼ, jun achi, ch>e juwinaq wajxaqlajuj chi junabʼ yawabʼ ri areʼ.
Okem tzij	Okem tzij
ri tikonbʼal are ri uwachulew; ri utz ijaʼ eʼareʼ ri eralkʼuwaʼl ri ajawibʼal; ri itzel qʼayes eʼareʼ ri eralkʼuwaʼl ri Itzel;	ri tikonbʼal are ri uwachulew; ri utz i>jaʼ eʼareʼ ri e>r>alkʼuwaʼl ri ajawibʼal; ri itzel qʼayes eʼareʼ ri e>r>alkʼuwaʼl ri Itzel;
Ulajuj taqanik (10).	Ulajuj taqanik (10).
kʼo ri kiʼkotemal awukʼ.	kʼo ri kiʼkotemal aw>ukʼ.
¡Man je ta riʼ, xaneʼ kixbʼe chkiwach ri eqʼatbʼaltzij e kixchʼoʼjinik jun achalaxik rukʼ jun achalaxik chik, e weriʼ, chkiwach ri winaq che man junam ta qakojonik kukʼ!	¡Man je ta riʼ, xaneʼ k>ix>bʼe ch>ki>wach ri e>qʼatbʼaltzij e k>ix>chʼoʼjin>ik jun achalaxik r>ukʼ jun achalaxik chik, e weriʼ, ch>ki>wach ri winaq ch>e man junam ta qa>kojonik k>ukʼ!
Kʼakʼ ri achʼichʼ.	Kʼakʼ ri a>chʼichʼ.
Areʼ retaʼm che kinopanik.	Areʼ r>etaʼm ch>e k>in>opan>ik.
Ri jun che kmakunik xoqujeʼ kmakunik pa ri itzel, rumal rech che itzel ri makaj.	Ri jun ch>e k>makun>ik xoqujeʼ k>makun>ik pa ri itzel, r>umal rech ch>e itzel ri makaj.
Kamik man kinbʼe ta chi uwach ri ja.	Kamik man k>in>bʼe ta chi u>wach ri ja.
Xojpetik xolqakʼamaʼ	X>oj>pet>ik x>ol>qa>kʼam>aʼ
Kwaʼ chi uwach le taqʼaj ri amaʼ äkʼ.	K>waʼ chi u>wach le taqʼaj ri amaʼ äkʼ.
arech qastzij kbʼantajik ri utzij ri Isaʼiʼas qʼaxel utzij ri Dyos:	arech qastzij k>bʼantajik ri u>tzij ri Isaʼiʼas qʼaxel u>tzij ri Dyos:
Juwinaq qʼataj.	Juwinaq qʼataj.
Rumal rech, che we man kkʼastaj ta kiwach ri ekaminaqibʼ, xoqujeʼ, ri Kristo, man xkʼastaj ta uwach riʼ.	R>umal rech, ch>e we man k>kʼastaj ta ki>wach ri e>kaminaq>ibʼ, xoqujeʼ, ri Kristo, man x>kʼastaj ta u>wach riʼ.
Michup bʼaʼ ri Tyoxlaj Uxlabʼxel,	M>i>chup bʼaʼ ri Tyoxlaj Uxlabʼxel,
